,8DR,Pharmaceuticals,Nos,Ipratropium Bromide Respirator Solution 15ml,,,,,,,,,,,,,,,,,,,,,,,
,9DR,Pharmaceuticals,Nos,Pentazocine 1ml,,,,,,,,,,,,,,,,,,,,,,,
,10DR,Pharmaceuticals,Nos,Aciclovir 200mg,,,,,,,,,,,,,,,,,,,,,,,
,11DR,Pharmaceuticals,Nos,Aciclovir 250mg,,,,,,,,,,,,,,,,,,,,,,,
,12DR,Pharmaceuticals,Nos,Aciclovir 400mg,,,,,,,,,,,,,,,,,,,,,,,
,13DR,Pharmaceuticals,Nos,Cephlexin 500mg,,,,,,,,,,,,,,,,,,,,,,,
,14DR,Pharmaceuticals,Nos,Cephlexin 250mg,,,,,,,,,,,,,,,,,,,,,,,
,15DR,Pharmaceuticals,Nos,Lajvanti Panchang 50gm,,,,,,,,,,,,,,,,,,,,,,,
,16DR,Pharmaceuticals,Nos,Hepatitis - B 10ml,,,,,,,,,,,,,,,,,,,,,,,
,17DR,Pharmaceuticals,Nos,Hepatitis - B 1ml,,,,,,,,,,,,,,,,,,,,,,,
,18DR,Pharmaceuticals,Nos,Lajvanti Panchang 100gm,,,,,,,,,,,,,,,,,,,,,,,
,19DR,Pharmaceuticals,Nos,Beclomethasone,,,,,,,,,,,,,,,,,,,,,,,
,20DR,Pharmaceuticals,Nos,Sodium Thiosulphate Camical 500gm,,,,,,,,,,,,,,,,,,,,,,,
,21DR,Pharmaceuticals,Nos,Placentex 60ml,,,,,,,,,,,,,,,,,,,,,,,
,22DR,Pharmaceuticals,Nos,Ciprofloxacin Eye/Ear Drop 10ml,,,,,,,,,,,,,,,,,,,,,,,
,23DR,Pharmaceuticals,Nos,Clotrimazole+Lignocaine Ear Drop,,,,,,,,,,,,,,,,,,,,,,,
,24DR,Pharmaceuticals,Nos,Metronidazole 20g,,,,,,,,,,,,,,,,,,,,,,,
,25DR,Pharmaceuticals,Nos,Lignocaine Hydrochloride Jelly 2%,,,,,,,,,,,,,,,,,,,,,,,
,26DR,Pharmaceuticals,Nos,Paracetamol 60ml,,,,,,,,,,,,,,,,,,,,,,,
,27DR,Pharmaceuticals,Nos,Paracetamol 2ml,,,,,,,,,,,,,,,,,,,,,,,
,28DR,Pharmaceuticals,Nos,Paracetamol 4.5 Litre,,,,,,,,,,,,,,,,,,,,,,,
,29DR,Pharmaceuticals,Nos,Povidine 15g,,,,,,,,,,,,,,,,,,,,,,,
,30DR,Pharmaceuticals,Nos,B-Complex,,,,,,,,,,,,,,,,,,,,,,,
,31DR,Pharmaceuticals,Nos,Rifampicin,,,,,,,,,,,,,,,,,,,,,,,
,32DR,Pharmaceuticals,Nos,Isoniazid,,,,,,,,,,,,,,,,,,,,,,,
,33DR,Pharmaceuticals,Nos,Ethambutol,,,,,,,,,,,,,,,,,,,,,,,
,34DR,Pharmaceuticals,Nos,Pyrazinamide,,,,,,,,,,,,,,,,,,,,,,,
,35DR,Pharmaceuticals,Nos,Metformin,,,,,,,,,,,,,,,,,,,,,,,
,36DR,Pharmaceuticals,Nos,Glipizide,,,,,,,,,,,,,,,,,,,,,,,
,37DR,Pharmaceuticals,Nos,Pioglitazone,,,,,,,,,,,,,,,,,,,,,,,
,38DR,Pharmaceuticals,Nos,Aceclofenac 100mg,,,,,,,,,,,,,,,,,,,,,,,
,39DR,Pharmaceuticals,Nos,Acyclovir 0.3%,,,,,,,,,,,,,,,,,,,,,,,
,40DR,Pharmaceuticals,Nos,Acyclovir 200mg,,,,,,,,,,,,,,,,,,,,,,,
,41DR,Pharmaceuticals,Nos,Acyclovir 5%,,,,,,,,,,,,,,,,,,,,,,,
,42DR,Pharmaceuticals,Nos,Adrenaline 1mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,43DR,Pharmaceuticals,Nos,Albendazole 200mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,44DR,Pharmaceuticals,Nos,Allopurinol 100mg,,,,,,,,,,,,,,,,,,,,,,,
,45DR,Pharmaceuticals,Nos,Alprazolam 0.25mg,,,,,,,,,,,,,,,,,,,,,,,
,46DR,Pharmaceuticals,Nos,Amikacin 250mg/2ml,,,,,,,,,,,,,,,,,,,,,,,
,47DR,Pharmaceuticals,Nos,Amikacin 500mg/2ml,,,,,,,,,,,,,,,,,,,,,,,
,48DR,Pharmaceuticals,Nos,Amitriptyline 25mg,,,,,,,,,,,,,,,,,,,,,,,
,49DR,Pharmaceuticals,Nos,Amlodipine 2.5mg,,,,,,,,,,,,,,,,,,,,,,,
,50DR,Pharmaceuticals,Nos,Amlodipine 5mg,,,,,,,,,,,,,,,,,,,,,,,
,51DR,Pharmaceuticals,Nos,Amlodipine & Atenolol 5mg + 50mg,,,,,,,,,,,,,,,,,,,,,,,
,52DR,Pharmaceuticals,Nos,Amoxicillin 250mg,,,,,,,,,,,,,,,,,,,,,,,
,53DR,Pharmaceuticals,Nos,Amoxicillin 125mg,,,,,,,,,,,,,,,,,,,,,,,
,54DR,Pharmaceuticals,Nos,Amoxicillin 125mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,55DR,Pharmaceuticals,Nos,Amoxicillin 250mg,,,,,,,,,,,,,,,,,,,,,,,
,56DR,Pharmaceuticals,Nos,Amoxicillin 500mg,,,,,,,,,,,,,,,,,,,,,,,
,57DR,Pharmaceuticals,Nos,Amoxicillin & Clavulanic Acid 500mg + 125mg,,,,,,,,,,,,,,,,,,,,,,,
,58DR,Pharmaceuticals,Nos,Amoxicillin & Clavulanate 200mg + 28.5mg / 5ml,,,,,,,,,,,,,,,,,,,,,,,
,59DR,Pharmaceuticals,Nos,Amoxicillin & Cloxacillin 125mg + 125mg / 5ml,,,,,,,,,,,,,,,,,,,,,,,
,60DR,Pharmaceuticals,Nos,Amphotericin B 50mg,,,,,,,,,,,,,,,,,,,,,,,
,61DR,Pharmaceuticals,Nos,Ampicillin 1000mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,62DR,Pharmaceuticals,Nos,Ampicillin 500mg/2ml,,,,,,,,,,,,,,,,,,,,,,,
,63DR,Pharmaceuticals,Nos,Ampicillin & Cloxacillin 1000mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,64DR,Pharmaceuticals,Nos,Ampicillin & Cloxacillin 125mg + 125mg / 40ml,,,,,,,,,,,,,,,,,,,,,,,
,65DR,Pharmaceuticals,Nos,Ampicillin & Cloxacillin 250mg + 250mg,,,,,,,,,,,,,,,,,,,,,,,
,66DR,Pharmaceuticals,Nos,Ampicillin & Cloxacillin 250mg + 250mg,,,,,,,,,,,,,,,,,,,,,,,
,67DR,Pharmaceuticals,Nos,Ampicillin & Cloxacillin 500mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,68DR,Pharmaceuticals,Nos,Antacid 180ml,,,,,,,,,,,,,,,,,,,,,,,
,69DR,Pharmaceuticals,Nos,Antacid 700mg,,,,,,,,,,,,,,,,,,,,,,,
,70DR,Pharmaceuticals,Nos,Antioxidant 1mg,,,,,,,,,,,,,,,,,,,,,,,
,71DR,Pharmaceuticals,Nos,Aspirin 75mg,,,,,,,,,,,,,,,,,,,,,,,
,72DR,Pharmaceuticals,Nos,Atenolol 25mg,,,,,,,,,,,,,,,,,,,,,,,
,73DR,Pharmaceuticals,Nos,Atenolol 50mg,,,,,,,,,,,,,,,,,,,,,,,
,74DR,Pharmaceuticals,Nos,Atorvastatin 10mg,,,,,,,,,,,,,,,,,,,,,,,
,75DR,Pharmaceuticals,Nos,Atorvastatin 20mg,,,,,,,,,,,,,,,,,,,,,,,
,76DR,Pharmaceuticals,Nos,Atropine 0.6mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,77DR,Pharmaceuticals,Nos,Azithromycin 100mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,78DR,Pharmaceuticals,Nos,Azithromycin 200mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,79DR,Pharmaceuticals,Nos,Azithromycin 250mg,,,,,,,,,,,,,,,,,,,,,,,
,80DR,Pharmaceuticals,Nos,Azithromycin 500mg,,,,,,,,,,,,,,,,,,,,,,,
,81DR,Pharmaceuticals,Nos,Beclomethasone Dipropionate 200mcg,,,,,,,,,,,,,,,,,,,,,,,
,82DR,Pharmaceuticals,Nos,Beclomethasone Dipropionate 200mcg/dose,,,,,,,,,,,,,,,,,,,,,,,
,83DR,Pharmaceuticals,Nos,Benzathine Penicillin 1.2 Million IU,,,,,,,,,,,,,,,,,,,,,,,
,84DR,Pharmaceuticals,Nos,Benzoic & Salicylic Acid 6% + 3%,,,,,,,,,,,,,,,,,,,,,,,
,85DR,Pharmaceuticals,Nos,Benzoyl Peroxide 5%,,,,,,,,,,,,,,,,,,,,,,,
,86DR,Pharmaceuticals,Nos,Betamethasone 0.1%,,,,,,,,,,,,,,,,,,,,,,,
,87DR,Pharmaceuticals,Nos,Bupivacaine Hydrochloride 0.5%,,,,,,,,,,,,,,,,,,,,,,,
,88DR,Pharmaceuticals,Nos,Caffeine Citrate 20mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,89DR,Pharmaceuticals,Nos,Calamine 8%,,,,,,,,,,,,,,,,,,,,,,,
,90DR,Pharmaceuticals,Nos,Calcium 500mg,,,,,,,,,,,,,,,,,,,,,,,
,91DR,Pharmaceuticals,Nos,Calcium Gluconate 10% 100mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,92DR,Pharmaceuticals,Nos,Carbamazine 100mg,,,,,,,,,,,,,,,,,,,,,,,
,93DR,Pharmaceuticals,Nos,Carbamazine 200mg,,,,,,,,,,,,,,,,,,,,,,,
,94DR,Pharmaceuticals,Nos,Carbamazine 400mg,,,,,,,,,,,,,,,,,,,,,,,
,95DR,Pharmaceuticals,Nos,Cefadroxil 250mg,,,,,,,,,,,,,,,,,,,,,,,
,96DR,Pharmaceuticals,Nos,Cefadroxil 250mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,97DR,Pharmaceuticals,Nos,Cefadroxil 500mg,,,,,,,,,,,,,,,,,,,,,,,
,98DR,Pharmaceuticals,Nos,Cefazolin 1000mg,,,,,,,,,,,,,,,,,,,,,,,
,99DR,Pharmaceuticals,Nos,Cefepime 1g,,,,,,,,,,,,,,,,,,,,,,,
,100DR,Pharmaceuticals,Nos,Cefixime 200mg,,,,,,,,,,,,,,,,,,,,,,,
,101DR,Pharmaceuticals,Nos,Cefixime 400mg,,,,,,,,,,,,,,,,,,,,,,,
,102DR,Pharmaceuticals,Nos,Cefixime 50mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,103DR,Pharmaceuticals,Nos,Cefotaxim 1000mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,104DR,Pharmaceuticals,Nos,Cefotaxim 500mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,105DR,Pharmaceuticals,Nos,Ceftazidime 1g,,,,,,,,,,,,,,,,,,,,,,,
,106DR,Pharmaceuticals,Nos,Ceftriaxone 1000mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,107DR,Pharmaceuticals,Nos,Ceftriaxone 250mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,108DR,Pharmaceuticals,Nos,Cetirizine 10mg,,,,,,,,,,,,,,,,,,,,,,,
,109DR,Pharmaceuticals,Nos,Cetirizine 5mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,110DR,Pharmaceuticals,Nos,Chlordiazepoxide 10mg,,,,,,,,,,,,,,,,,,,,,,,
,111DR,Pharmaceuticals,Nos,Chlordiazepoxide 25mg,,,,,,,,,,,,,,,,,,,,,,,
,112DR,Pharmaceuticals,Nos,Chlorhexidine Gluconate 0.2%,,,,,,,,,,,,,,,,,,,,,,,
,113DR,Pharmaceuticals,Nos,Chloroquine 250mg,,,,,,,,,,,,,,,,,,,,,,,
,114DR,Pharmaceuticals,Nos,Chlorpheniramine 4mg,,,,,,,,,,,,,,,,,,,,,,,
,115DR,Pharmaceuticals,Nos,Chlorpromazine 100mg,,,,,,,,,,,,,,,,,,,,,,,
,116DR,Pharmaceuticals,Nos,Chlorpromazine 25mg,,,,,,,,,,,,,,,,,,,,,,,
,117DR,Pharmaceuticals,Nos,Chlorpromazine 50mg,,,,,,,,,,,,,,,,,,,,,,,
,118DR,Pharmaceuticals,Nos,Ciprofloxacin 0.3%,,,,,,,,,,,,,,,,,,,,,,,
,119DR,Pharmaceuticals,Nos,Ciprofloxacin 0.3%,,,,,,,,,,,,,,,,,,,,,,,
,120DR,Pharmaceuticals,Nos,Ciprofloxacin 200mg/100ml,,,,,,,,,,,,,,,,,,,,,,,
,121DR,Pharmaceuticals,Nos,Ciprofloxacin 250mg,,,,,,,,,,,,,,,,,,,,,,,
,122DR,Pharmaceuticals,Nos,Ciprofloxacin 500mg,,,,,,,,,,,,,,,,,,,,,,,
,123DR,Pharmaceuticals,Nos,Clarithromycine 500mg,,,,,,,,,,,,,,,,,,,,,,,
,124DR,Pharmaceuticals,Nos,Clobazam 5mg,,,,,,,,,,,,,,,,,,,,,,,
,125DR,Pharmaceuticals,Nos,Clobetasol Propionate 0.05%,,,,,,,,,,,,,,,,,,,,,,,
,126DR,Pharmaceuticals,Nos,Clonazepan 0.5mg,,,,,,,,,,,,,,,,,,,,,,,
,127DR,Pharmaceuticals,Nos,Clotrimazole & Lignocaine 1%,,,,,,,,,,,,,,,,,,,,,,,
,128DR,Pharmaceuticals,Nos,Clotrimazole 1%,,,,,,,,,,,,,,,,,,,,,,,
,129DR,Pharmaceuticals,Nos,Clotrimazole 1%,,,,,,,,,,,,,,,,,,,,,,,
,130DR,Pharmaceuticals,Nos,Clotrimazole 100mg,,,,,,,,,,,,,,,,,,,,,,,
,131DR,Pharmaceuticals,Nos,Clotrimazole 100mg,,,,,,,,,,,,,,,,,,,,,,,
,132DR,Pharmaceuticals,Nos,Clotrimazole Otic 1%,,,,,,,,,,,,,,,,,,,,,,,
,133DR,Pharmaceuticals,Nos,Clove Oil 10ml,,,,,,,,,,,,,,,,,,,,,,,
,134DR,Pharmaceuticals,Nos,Cloxacillin 500mg/1.2ml,,,,,,,,,,,,,,,,,,,,,,,
,135DR,Pharmaceuticals,Nos,Codeine Phosphate 15mg,,,,,,,,,,,,,,,,,,,,,,,
,136DR,Pharmaceuticals,Nos,Cotrimoxazole 50ml,,,,,,,,,,,,,,,,,,,,,,,
,137DR,Pharmaceuticals,Nos,Cotrimoxazole 960mg,,,,,,,,,,,,,,,,,,,,,,,
,138DR,Pharmaceuticals,Nos,Cremaffin 200ml,,,,,,,,,,,,,,,,,,,,,,,
,139DR,Pharmaceuticals,Nos,Cycloserine 250mg,,,,,,,,,,,,,,,,,,,,,,,
,140DR,Pharmaceuticals,Nos,D5 Dextrose 5%,,,,,,,,,,,,,,,,,,,,,,,
,141DR,Pharmaceuticals,Nos,Dexamethasone 4mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,142DR,Pharmaceuticals,Nos,Dextrose 10%,,,,,,,,,,,,,,,,,,,,,,,
,143DR,Pharmaceuticals,Nos,Dextrose 25%,,,,,,,,,,,,,,,,,,,,,,,
,144DR,Pharmaceuticals,Nos,Diazepam 5mg,,,,,,,,,,,,,,,,,,,,,,,
,145DR,Pharmaceuticals,Nos,Diazepam 5mg/2ml,,,,,,,,,,,,,,,,,,,,,,,
,146DR,Pharmaceuticals,Nos,Diclofenac 1%,,,,,,,,,,,,,,,,,,,,,,,
,147DR,Pharmaceuticals,Nos,Diclofenac Sodium 100mg,,,,,,,,,,,,,,,,,,,,,,,
,148DR,Pharmaceuticals,Nos,Diclofenac Sodium 25mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,149DR,Pharmaceuticals,Nos,Diclofenac Sodium 50mg,,,,,,,,,,,,,,,,,,,,,,,
,150DR,Pharmaceuticals,Nos,Dicyclomine 10mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,151DR,Pharmaceuticals,Nos,Diethylcarbamazine 100mg,,,,,,,,,,,,,,,,,,,,,,,
,152DR,Pharmaceuticals,Nos,Digoxin 0.25mg,,,,,,,,,,,,,,,,,,,,,,,
,153DR,Pharmaceuticals,Nos,Disodium Hydrogen Citrate 1.31mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,154DR,Pharmaceuticals,Nos,Dextrose Normal Saline 5% 500ml(Stock:0)(Stock:0)(Stock:0),,,,,,,,,,,,,,,,,,,,,,,
,155DR,Pharmaceuticals,Nos,Domperidone  10mg,,,,,,,,,,,,,,,,,,,,,,,
,156DR,Pharmaceuticals,Nos,Dopamine 40mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,157DR,Pharmaceuticals,Nos,Doxycycline 100mg,,,,,,,,,,,,,,,,,,,,,,,
,158DR,Pharmaceuticals,Nos,Enalapril 2.5mg,,,,,,,,,,,,,,,,,,,,,,,
,159DR,Pharmaceuticals,Nos,Enalapril 5mg,,,,,,,,,,,,,,,,,,,,,,,
,160DR,Pharmaceuticals,Nos,Ethamsylate 500mg,,,,,,,,,,,,,,,,,,,,,,,
,161DR,Pharmaceuticals,Nos,Ethionamide 250mg,,,,,,,,,,,,,,,,,,,,,,,
,162DR,Pharmaceuticals,Nos,Etophylline & Theophylline 84.7mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,163DR,Pharmaceuticals,Nos,Etophylline & Theophylline 150mg,,,,,,,,,,,,,,,,,,,,,,,
,164DR,Pharmaceuticals,Nos,Etophylline & Theophylline 300mg,,,,,,,,,,,,,,,,,,,,,,,
,165DR,Pharmaceuticals,Nos,Famotidine 40mg,,,,,,,,,,,,,,,,,,,,,,,
,166DR,Pharmaceuticals,Nos,Ferrous Fumarate & Folic Acid 300mg + 0.6mg,,,,,,,,,,,,,,,,,,,,,,,
,167DR,Pharmaceuticals,Nos,Ferrous Sulphate 200mg,,,,,,,,,,,,,,,,,,,,,,,
,168DR,Pharmaceuticals,Nos,Finasteride 5mg,,,,,,,,,,,,,,,,,,,,,,,
,169DR,Pharmaceuticals,Nos,Fluconazole 150mg,,,,,,,,,,,,,,,,,,,,,,,
,170DR,Pharmaceuticals,Nos,Fluoxetine 20mg,,,,,,,,,,,,,,,,,,,,,,,
,171DR,Pharmaceuticals,Nos,Folic Acid 5mg,,,,,,,,,,,,,,,,,,,,,,,
,172DR,Pharmaceuticals,Nos,Frusemide 10mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,173DR,Pharmaceuticals,Nos,Frusemide & Amiloride 40mg + 5mg,,,,,,,,,,,,,,,,,,,,,,,
,174DR,Pharmaceuticals,Nos,Furosemide 40mg,,,,,,,,,,,,,,,,,,,,,,,
,175DR,Pharmaceuticals,Nos,Furosemide & Spironolactone 20mg + 50mg,,,,,,,,,,,,,,,,,,,,,,,
,176DR,Pharmaceuticals,Nos,Fusidic Acid 5 gm,,,,,,,,,,,,,,,,,,,,,,,
,177DR,Pharmaceuticals,Nos,Gabapentin 300mg,,,,,,,,,,,,,,,,,,,,,,,
,178DR,Pharmaceuticals,Nos,Gamma Benzene Hexachloride & Cetrimide 1% + 1%,,,,,,,,,,,,,,,,,,,,,,,
,179DR,Pharmaceuticals,Nos,Gentamycin 20mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,180DR,Pharmaceuticals,Nos,Gentamycin 40mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,181DR,Pharmaceuticals,Nos,Gentian Violet 1%,,,,,,,,,,,,,,,,,,,,,,,
,182DR,Pharmaceuticals,Nos,Glimepiride 2mg,,,,,,,,,,,,,,,,,,,,,,,
,183DR,Pharmaceuticals,Nos,Glimepiride 4mg,,,,,,,,,,,,,,,,,,,,,,,
,184DR,Pharmaceuticals,Nos,Glipizide 5mg,,,,,,,,,,,,,,,,,,,,,,,
,185DR,Pharmaceuticals,Nos,Glycerine & Sodium Chloride Enema 30ml,,,,,,,,,,,,,,,,,,,,,,,
,186DR,Pharmaceuticals,Nos,Glyceryl Trinitrate 0.4mg,,,,,,,,,,,,,,,,,,,,,,,
,187DR,Pharmaceuticals,Nos,Haloperidol 0.25mg,,,,,,,,,,,,,,,,,,,,,,,
,188DR,Pharmaceuticals,Nos,Haloperidol 5mg,,,,,,,,,,,,,,,,,,,,,,,
,189DR,Pharmaceuticals,Nos,Haloperidol 5mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,190DR,Pharmaceuticals,Nos,Hepatitis B Vaccine 20mcg/ml,,,,,,,,,,,,,,,,,,,,,,,
,191DR,Pharmaceuticals,Nos,Hepatitis B Vaccine 1ml/dose,,,,,,,,,,,,,,,,,,,,,,,
,192DR,Pharmaceuticals,Nos,Hydrochlorothiazide 12.5mg,,,,,,,,,,,,,,,,,,,,,,,
,193DR,Pharmaceuticals,Nos,Hydrochlorothiazide 25mg,,,,,,,,,,,,,,,,,,,,,,,
,194DR,Pharmaceuticals,Nos,Hydrocortisone 1%,,,,,,,,,,,,,,,,,,,,,,,
,195DR,Pharmaceuticals,Nos,Hydrocortisone 100mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,196DR,Pharmaceuticals,Nos,Hydrogen Peroxide 20%,,,,,,,,,,,,,,,,,,,,,,,
,197DR,Pharmaceuticals,Nos,Hyoscine Butylbromide 10mg,,,,,,,,,,,,,,,,,,,,,,,
,198DR,Pharmaceuticals,Nos,Hyoscine Butylbromide 20mg,,,,,,,,,,,,,,,,,,,,,,,
,199DR,Pharmaceuticals,Nos,Hyoscine Butylbromide 20mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,200DR,Pharmaceuticals,Nos,Ibuprofen 400mg,,,,,,,,,,,,,,,,,,,,,,,
,201DR,Pharmaceuticals,Nos,Ibuprofen & Paracetamol 225mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,202DR,Pharmaceuticals,Nos,Ibuprofen & Paracetamol 400mg + 500mg,,,,,,,,,,,,,,,,,,,,,,,
,203DR,Pharmaceuticals,Nos,Ibuprofen & Paracetamol 725mg,,,,,,,,,,,,,,,,,,,,,,,
,204DR,Pharmaceuticals,Nos,Indomethacin 25mg,,,,,,,,,,,,,,,,,,,,,,,
,205DR,Pharmaceuticals,Nos,Indomethacin 25mg,,,,,,,,,,,,,,,,,,,,,,,
,206DR,Pharmaceuticals,Nos,Insulin 30/70 100 IU/ml,,,,,,,,,,,,,,,,,,,,,,,
,207DR,Pharmaceuticals,Nos,Insulin 40 IU/ml,,,,,,,,,,,,,,,,,,,,,,,
,208DR,Pharmaceuticals,Nos,Ipratropium 20mcg,,,,,,,,,,,,,,,,,,,,,,,
,209DR,Pharmaceuticals,Nos,Ipratropium 200mcg,,,,,,,,,,,,,,,,,,,,,,,
,210DR,Pharmaceuticals,Nos,Ipratropium Bromide 250mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,211DR,Pharmaceuticals,Nos,Ipratropium Bromide 500mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,212DR,Pharmaceuticals,Nos,Isosorbide Mononitrate 10mg,,,,,,,,,,,,,,,,,,,,,,,
,213DR,Pharmaceuticals,Nos,Ivermectin 6mg,,,,,,,,,,,,,,,,,,,,,,,
,214DR,Pharmaceuticals,Nos,Ketamine 50mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,215DR,Pharmaceuticals,Nos,Ketoconazole 200mg,,,,,,,,,,,,,,,,,,,,,,,
,216DR,Pharmaceuticals,Nos,Lactulose 3.35mg/5ml,,,,,,,,,,,,,,,,,,,,,,,
,217DR,Pharmaceuticals,Nos,Levofloxacin 250mg,,,,,,,,,,,,,,,,,,,,,,,
,218DR,Pharmaceuticals,Nos,Levonorgestrel & Ethinylestradiol 0.15mg + 0.03mg,,,,,,,,,,,,,,,,,,,,,,,
,219DR,Pharmaceuticals,Nos,Levothyroxine 100mcg,,,,,,,,,,,,,,,,,,,,,,,
,220DR,Pharmaceuticals,Nos,"Lignocaine & Adrenaline 2% + 1:10,000",,,,,,,,,,,,,,,,,,,,,,,
,221DR,Pharmaceuticals,Nos,Losartan 25mg,,,,,,,,,,,,,,,,,,,,,,,
,222DR,Pharmaceuticals,Nos,Losartan 50mg,,,,,,,,,,,,,,,,,,,,,,,
,223DR,Pharmaceuticals,Nos,Magnesium Sulphate 500mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,224DR,Pharmaceuticals,Nos,Mannitol 20%,,,,,,,,,,,,,,,,,,,,,,,
,225DR,Pharmaceuticals,Nos,Medroxyprogesterone 150mg/ml,,,,,,,,,,,,,,,,,,,,,,,
,226DR,Pharmaceuticals,Nos,Medroxyprogesterone Acetate 10mg,,,,,,,,,,,,,,,,,,,,,,,
,227DR,Pharmaceuticals,Nos,Metformin 1000mg,,,,,,,,,,,,,,,,,,,,,,,
,228DR,Pharmaceuticals,Nos,Metformin 500mg,,,,,,,,,,,,,,,,,,,,,,,
,229DR,Pharmaceuticals,Nos,Metformin 850mg,,,,,,,,,,,,,,,,,,,,,,,
