,5601,Services,Nos,Haemophilus Influenzae    ,,,,,,,,,,,,,,,,,,,,,,,
,5602,Services,Nos,Cryptococcal Meningitis  ,,,,,,,,,,,,,,,,,,,,,,,
,5603,Services,Nos,B. Anthracis  ,,,,,,,,,,,,,,,,,,,,,,,
,5604,Services,Nos,Y. Pestis  ,,,,,,,,,,,,,,,,,,,,,,,
,5509,Services,Nos,Smears  ,,,,,,,,,,,,,,,,,,,,,,,
,5510,Services,Nos,Fine Needle Aspirates  ,,,,,,,,,,,,,,,,,,,,,,,
,5511,Services,Nos,Fluid Cytology  ,,,,,,,,,,,,,,,,,,,,,,,
,5512,Services,Nos,Tissue Histology  ,,,,,,,,,,,,,,,,,,,,,,,
,5513,Services,Nos,Bone Marrow Studies  ,,,,,,,,,,,,,,,,,,,,,,,
,5466,Services,Nos,PAP Smear  ,,,,,,,,,,,,,,,,,,,,,,,
,5467,Services,Nos,Touch preparations  ,,,,,,,,,,,,,,,,,,,,,,,
,5470,Services,Nos,Thyroid  ,,,,,,,,,,,,,,,,,,,,,,,
,5471,Services,Nos,Lymphs nodes  ,,,,,,,,,,,,,,,,,,,,,,,
,5473,Services,Nos,Liver  ,,,,,,,,,,,,,,,,,,,,,,,
,5474,Services,Nos,Breast  ,,,,,,,,,,,,,,,,,,,,,,,
,5475,Services,Nos,Soft tissue Masses  ,,,,,,,,,,,,,,,,,,,,,,,
,5477,Services,Nos,Ascitic Fluid  ,,,,,,,,,,,,,,,,,,,,,,,
,5479,Services,Nos,"CSF,  ",,,,,,,,,,,,,,,,,,,,,,,
,5481,Services,Nos,"Pleural Fluid,  ",,,,,,,,,,,,,,,,,,,,,,,
,5483,Services,Nos,"Urine,  ",,,,,,,,,,,,,,,,,,,,,,,
,5484,Services,Nos,Cervix  ,,,,,,,,,,,,,,,,,,,,,,,
,5486,Services,Nos,"Prostrate,  ",,,,,,,,,,,,,,,,,,,,,,,
,5487,Services,Nos,Breast Tissue  ,,,,,,,,,,,,,,,,,,,,,,,
,5488,Services,Nos,Ovary  ,,,,,,,,,,,,,,,,,,,,,,,
,5489,Services,Nos,Uterus  ,,,,,,,,,,,,,,,,,,,,,,,
,5492,Services,Nos,Skin  ,,,,,,,,,,,,,,,,,,,,,,,
,5493,Services,Nos,Head and Neck  ,,,,,,,,,,,,,,,,,,,,,,,
,5495,Services,Nos,Dental  ,,,,,,,,,,,,,,,,,,,,,,,
,5497,Services,Nos,GIT  ,,,,,,,,,,,,,,,,,,,,,,,
,5498,Services,Nos,Lymph node tissue  ,,,,,,,,,,,,,,,,,,,,,,,
,5502,Services,Nos,Bone Marrow Aspirate  ,,,,,,,,,,,,,,,,,,,,,,,
,5504,Services,Nos,Trephine biopsy  ,,,,,,,,,,,,,,,,,,,,,,,
,5468,Services,Nos,Tissue Impressions  ,,,,,,,,,,,,,,,,,,,,,,,
